id,img,thumb
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0030v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0030r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0031v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0031r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0032v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0032r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0033v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0033r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0034v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0034r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0035v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0035r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0036v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0036r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0037v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0037r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0038v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0038r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0039v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0039r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0040v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0040r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0041v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0041r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0042v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0042r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0043v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0043r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0044v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0044r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0045v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0045r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0046v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0046r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0047v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0047r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0048v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0048r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0049v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0049r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0050v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0050r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0051v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0051r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0052v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0052r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0053v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0053r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0054v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0054r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0055v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0055r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0056v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0056r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0057v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0057r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0058v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0058r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0059v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0059r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0060v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0060r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0061v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0061r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0062v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0062r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0063v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0063r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0064v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0064r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0065v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0065r.jpg
20122008427768036,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0066v.jpg,http://lcweb2.loc.gov/service/asian/asian0001/2012/20122008427768036/0066r.jpg
